"StoryDate","Source","Length","SubjectMatter","GeneralTopic","LeadNewsmaker","LeadNewsmaker2","PartOfDay"
20120306,2,2492,1243,26,99,99
20120306,2,960,1059,2,"Santorum, Rick","Romney, Mitt"
20120306,2,1632,901,12,99,99
20120308,2,1321,8883,25,99,99
20120308,2,1020,1287,2,99,99
20120308,2,964,999,26,99,99
20120308,2,890,1059,2,99,"Romney, Mitt"
20120308,2,1195,901,3,99,99
20120312,2,1174,17,25,99,99
20120312,2,829,17,25,99,99
20120312,2,1223,1059,2,99,"Obama, Barack"
20120312,2,1177,1059,2,"Gingrich, Newt","Santorum, Rick"
20120312,2,1208,999,18,99,99
20120312,2,959,594,7,99,99
20120314,2,509,1059,2,"Romney, Mitt","Santorum, Rick"
20120314,2,966,1059,2,99,"Romney, Mitt"
20120314,2,855,283,8,99,99
20120314,2,909,999,3,99,99
20120314,2,1343,17,25,"Karzai, Hamid","Obama Administration"
20120316,2,1230,17,25,99,99
20120316,2,951,1059,2,99,"Obama, Barack"
20120316,2,1149,999,1,99,99
20120316,2,1167,283,8,99,99
20120316,2,842,594,26,99,"Bo, Xilai"
20120320,2,1256,1243,26,99,99
20120320,2,2447,1059,2,99,"Santorum, Rick"
20120320,2,1546,862,7,99,99
20120320,2,1187,17,25,99,"Bales, Robert"
20120322,2,1072,23,4,99,99
20120322,2,1307,1468,22,99,99
20120322,2,1201,1059,2,99,"Romney, Mitt"
20120322,2,1788,1475,5,"Zimmerman, George","Martin, Trayvon"
20120326,2,1233,8883,26,99,99
20120326,2,1756,762,11,99,99
20120326,2,1672,22,9,99,99
20120326,2,1280,862,1,99,"O'Malley, Martin"
20120326,2,2269,1413,2,99,"Walker, Scott"
20120328,2,1224,222,14,99,99
20120328,2,1390,1059,2,99,"Romney, Mitt"
20120328,2,1211,222,4,99,99
20120328,2,1207,1429,25,99,99
20120330,2,1455,1059,25,"Obama, Barack","Romney, Mitt"
20120330,2,1241,3,26,99,"Cameron, David"
20120330,2,1400,999,1,99,99
20120330,2,1744,999,4,99,99
20120330,2,1184,1481,14,99,99
20120401,2,1406,1059,2,"Santorum, Rick","Romney, Mitt"
20120401,2,2586,316,5,99,99
20120401,2,1610,8883,26,99,99
20120401,2,1382,1059,2,"Obama, Barack","Assongba, Abake"
20120403,2,1117,1485,1,99,"Johnson, Martha"
20120403,2,1184,5,6,99,99
20120403,2,1139,23,18,99,99
20120403,2,1350,37,26,99,99
20120405,2,948,1059,2,"Obama, Barack","Romney, Mitt"
20120405,2,1156,1059,2,"Ryan, Paul","Romney, Mitt"
20120405,2,1327,17,26,99,99
20120405,2,1421,999,26,99,"Modi, Narendra"
20120405,2,1498,901,12,99,99
20120409,2,1299,100,25,99,"al-Maliki, Nouri"
20120409,2,886,8883,25,99,99
20120409,2,2128,1475,16,99,99
20120409,2,2719,1489,24,99,"Wallace, Mike"
20120409,2,1336,999,22,99,"Jordan, Michael"
20120411,2,1303,1059,2,"Santorum, Rick","Romney, Mitt"
20120411,2,1265,594,26,99,"Bo, Xilai"
20120411,2,1825,222,14,99,99
20120411,2,1408,762,11,99,99
20120413,2,1312,901,12,99,99
20120413,2,899,999,15,99,99
20120413,2,1260,1475,2,99,99
20120413,2,1209,1059,2,"Romney, Mitt","Romney, Ann"
20120413,2,1446,1491,24,99,99
20120417,2,716,1429,3,99,"Panetta, Leon"
20120417,2,1071,1493,1,99,99
20120417,2,1388,999,25,99,"Kony, Joseph"
20120417,2,1554,999,1,99,99
20120419,2,1409,1102,25,99,99
20120419,2,1125,1493,25,99,99
20120419,2,943,901,12,99,"Henderson, Kaya"
20120419,2,1347,14,26,99,99
20120419,2,1358,1495,24,99,"Clark, Dick"
20120423,2,1212,8883,25,99,"Obama, Barack"
20120423,2,1289,353,21,99,99
20120423,2,1366,901,12,99,99
20120423,2,1355,1287,2,99,"McCaskill, Claire"
20120423,2,1289,8883,26,99,99
20120425,2,1184,8883,26,99,99
20120425,2,1734,2,17,"Hethmon, Michael","Kobach, Kris"
20120425,2,1320,1501,7,99,99
20120425,2,915,999,13,99,"Osteen, Joel"
20120425,2,1294,17,26,99,99
20120427,2,1223,594,26,"Bo, Xilai","Wen, Jiabao"
20120427,2,1376,1059,2,99,99
20120427,2,1097,595,25,99,99
20120429,2,1457,594,25,99,"Chen, Guangcheng"
20120429,2,2774,8883,26,99,99
20120429,2,1721,901,12,"Edsall, Casey","Dennis, Graham"
20120429,2,1267,1329,6,99,99
20120429,2,1225,999,9,99,99
20120501,2,1123,5,25,99,"Brennan, John"
20120501,2,1311,1329,25,99,"bin Laden, Osama"
20120501,2,1299,594,25,99,"Chen, Guangcheng"
20120501,2,1050,862,8,99,99
20120501,2,1033,1059,2,"Bo the First Dog","Obama, Barack"
20120501,2,1377,1243,26,99,99
20120503,2,1507,594,25,99,"Chen, Guangcheng"
20120503,2,1405,594,25,"Clinton, Hillary","Chen, Guangcheng"
20120503,2,1316,999,5,99,99
20120503,2,1640,8883,26,99,99
20120507,2,1205,1243,26,99,99
20120507,2,2201,17,25,99,99
20120507,2,1454,221,9,99,99
20120507,2,1516,1287,2,99,"Warren, Elizabeth"
20120509,2,1041,5,25,99,99
